60, -17.33, -24.37, 156.94, 202.74, 0.992, -0.160, -0.288, 15:10:43.229
61, -17.68, -26.55, 149.69, 193.42, 0.992, -0.160, -0.288, 15:10:43.243
62, -25.85, -24.80, 166.65, 204.60, 0.992, -0.160, -0.288, 15:10:43.243
63, -31.14, -26.05, 163.45, 204.71, 0.992, -0.160, -0.288, 15:10:43.258
64, -5.73, -19.29, 152.00, 201.37, 0.992, -0.160, -0.288, 15:10:43.258
65, -18.66, -24.74, 168.10, 207.85, 0.992, -0.160, -0.288, 15:10:43.259
66, -19.92, -29.50, 164.14, 201.50, 0.992, -0.160, -0.288, 15:10:43.259
67, -13.42, -24.83, 138.34, 180.86, 0.992, -0.160, -0.288, 15:10:43.273
68, -18.53, -25.76, 130.83, 175.92, 0.992, -0.160, -0.288, 15:10:43.273
69, -5.44, -26.19, 137.12, 175.19, 0.992, -0.160, -0.288, 15:10:43.288
70, -8.10, -31.29, 107.00, 157.75, 0.992, -0.160, -0.288, 15:10:43.288
71, -7.99, -25.06, 101.01, 157.97, 0.992, -0.160, -0.288, 15:10:43.289
72, -16.32, -22.87, 120.64, 167.56, 0.992, -0.160, -0.288, 15:10:43.289
73, -19.72, -23.45, 134.10, 185.54, 0.992, -0.160, -0.288, 15:10:43.303
74, -7.24, -18.76, 134.41, 191.88, 0.992, -0.160, -0.288, 15:10:43.303
75, -28.82, -17.53, 164.12, 210.23, 0.992, -0.160, -0.288, 15:10:43.318
76, -25.50, -19.34, 175.74, 208.90, 0.992, -0.160, -0.288, 15:10:43.318
77, -25.86, -19.02, 160.11, 204.57, 0.992, -0.160, -0.288, 15:10:43.319
78, -18.10, -15.18, 160.85, 203.07, 0.992, -0.160, -0.288, 15:10:43.319
79, -21.01, -16.23, 174.15, 208.95, 0.992, -0.160, -0.288, 15:10:43.333
80, -18.16, -14.52, 160.85, 203.32, 0.992, -0.160, -0.288, 15:10:43.333
81, -17.41, -12.95, 148.86, 197.18, 0.992, -0.160, -0.288, 15:10:43.348
82, -25.40, -17.97, 161.27, 202.35, 0.992, -0.160, -0.288, 15:10:43.348
83, -8.45, -18.15, 146.92, 196.81, 0.992, -0.160, -0.288, 15:10:43.349
84, -24.69, -13.43, 135.64, 189.76, 0.992, -0.160, -0.288, 15:10:43.349
85, -26.40, -16.16, 155.67, 201.75, 0.992, -0.160, -0.288, 15:10:43.363
86, -12.13, -17.12, 162.05, 201.35, 0.992, -0.160, -0.288, 15:10:43.363
87, -14.80, -21.65, 140.29, 185.29, 0.992, -0.160, -0.288, 15:10:43.378
88, -17.96, -21.01, 159.16, 194.41, 0.992, -0.160, -0.288, 15:10:43.378
89, -15.56, -24.99, 169.67, 201.65, 0.992, -0.160, -0.288, 15:10:43.379
90, -16.19, -18.34, 162.41, 200.02, 0.992, -0.160, -0.288, 15:10:43.379
91, -13.77, -15.36, 154.73, 198.80, 0.992, -0.160, -0.288, 15:10:43.393
92, -15.22, -16.30, 170.00, 201.96, 0.992, -0.160, -0.288, 15:10:43.393
93, -19.57, -18.04, 167.26, 199.07, 0.992, -0.160, -0.288, 15:10:43.408
94, -9.44, -16.87, 150.61, 190.33, 0.992, -0.160, -0.288, 15:10:43.408
95, -10.65, -16.14, 168.14, 195.95, 0.992, -0.160, -0.288, 15:10:43.409
96, -23.14, -19.99, 170.60, 199.00, 0.992, -0.160, -0.288, 15:10:43.409
97, -15.54, -19.16, 146.06, 186.52, 0.992, -0.160, -0.288, 15:10:43.423
98, -18.46, -18.44, 150.40, 188.57, 0.992, -0.160, -0.288, 15:10:43.423
99, -19.99, -20.65, 170.30, 205.19, 0.992, -0.160, -0.288, 15:10:43.438
100, -19.74, -20.81, 150.38, 196.52, 0.992, -0.160, -0.288, 15:10:43.438
101, -23.67, -17.50, 148.57, 193.14, 0.992, -0.160, -0.288, 15:10:43.439
102, -7.29, -19.87, 165.63, 196.84, 0.992, -0.160, -0.288, 15:10:43.439
103, -17.90, -18.58, 157.93, 194.44, 0.992, -0.160, -0.288, 15:10:43.453
104, -17.36, -19.08, 142.53, 190.83, 0.992, -0.160, -0.288, 15:10:43.453
105, -13.44, -16.06, 161.65, 196.51, 0.992, -0.160, -0.288, 15:10:43.468
106, -24.80, -19.33, 156.65, 188.09, 0.992, -0.160, -0.288, 15:10:43.468
107, -24.94, -14.19, 132.25, 176.30, 0.992, -0.160, -0.288, 15:10:43.475
108, -20.28, -11.53, 142.14, 187.42, 0.992, -0.160, -0.288, 15:10:43.476
109, -17.29, -19.30, 155.36, 192.19, 0.992, -0.160, -0.288, 15:10:43.483
110, -19.62, -13.67, 139.46, 179.34, 0.992, -0.160, -0.288, 15:10:43.483
111, -18.67, -10.63, 138.76, 183.01, 0.992, -0.160, -0.288, 15:10:43.498
112, -16.49, -15.60, 155.53, 188.47, 0.992, -0.160, -0.288, 15:10:43.498
113, -14.32, -16.42, 146.93, 180.86, 0.992, -0.160, -0.288, 15:10:43.499
114, -9.96, -9.96, 129.11, 170.35, 0.992, -0.160, -0.288, 15:10:43.499
115, -12.23, -10.88, 153.22, 179.81, 0.992, -0.160, -0.288, 15:10:43.513
116, -16.44, -16.71, 156.76, 181.53, 0.992, -0.160, -0.288, 15:10:43.513
117, -10.85, -10.65, 133.95, 168.56, 0.992, -0.160, -0.288, 15:10:43.528
118, -10.31, -9.42, 149.28, 180.12, 0.992, -0.160, -0.288, 15:10:43.528
119, -16.57, -7.87, 161.96, 193.35, 0.992, -0.160, -0.288, 15:10:43.529
120, -14.72, -5.93, 153.89, 190.64, 0.992, -0.160, -0.288, 15:10:43.529
121, -15.16, -2.75, 147.36, 191.98, 0.992, -0.160, -0.288, 15:10:43.543
122, -11.17, -5.59, 161.22, 204.85, 0.992, -0.160, -0.288, 15:10:43.544
123, -16.23, -8.41, 159.50, 206.12, 0.992, -0.160, -0.288, 15:10:43.558
124, -22.59, -8.07, 153.70, 204.02, 0.992, -0.160, -0.288, 15:10:43.558
125, -20.52, -10.38, 169.23, 210.89, 0.992, -0.160, -0.288, 15:10:43.559
126, -28.75, -10.53, 180.93, 217.91, 0.992, -0.160, -0.288, 15:10:43.559
127, -15.18, -9.34, 158.29, 198.14, 0.992, -0.160, -0.288, 15:10:43.573
128, -12.81, -8.00, 176.58, 211.92, 0.992, -0.160, -0.288, 15:10:43.573
129, -30.43, -12.54, 188.94, 214.56, 0.992, -0.160, -0.288, 15:10:43.588
130, -25.41, -9.31, 169.85, 207.27, 0.992, -0.160, -0.288, 15:10:43.588
131, -19.43, -4.37, 174.70, 207.58, 0.992, -0.160, -0.288, 15:10:43.589
132, -24.81, -10.82, 185.50, 217.47, 0.992, -0.160, -0.288, 15:10:43.589
133, -23.95, -8.59, 180.79, 222.89, 0.992, -0.160, -0.288, 15:10:43.603
134, -22.49, -5.14, 170.12, 216.66, 0.992, -0.160, -0.288, 15:10:43.603
135, -27.68, -8.68, 189.25, 222.18, 0.992, -0.160, -0.288, 15:10:43.618
136, -13.95, -11.16, 188.14, 224.20, 0.992, -0.160, -0.288, 15:10:43.618
137, -24.24, -12.51, 162.16, 214.81, 0.992, -0.160, -0.288, 15:10:43.619
138, -21.92, -17.09, 167.45, 215.71, 0.992, -0.160, -0.288, 15:10:43.619
139, -18.63, -19.31, 187.96, 224.36, 0.992, -0.160, -0.288, 15:10:43.633
140, -19.41, -15.81, 171.47, 222.52, 0.992, -0.160, -0.288, 15:10:43.633
141, -18.75, -13.73, 167.75, 220.96, 0.992, -0.160, -0.288, 15:10:43.648
142, -28.75, -22.96, 178.11, 223.47, 0.992, -0.160, -0.288, 15:10:43.648
143, -26.64, -23.63, 170.46, 225.23, 0.992, -0.160, -0.288, 15:10:43.649
144, -9.75, -20.95, 160.35, 218.11, 0.992, -0.160, -0.288, 15:10:43.649
145, -22.21, -17.73, 175.47, 220.11, 0.992, -0.160, -0.288, 15:10:43.663
146, -29.15, -26.73, 181.84, 220.08, 0.992, -0.160, -0.288, 15:10:43.663
147, -31.26, -24.37, 154.67, 202.69, 0.992, -0.160, -0.288, 15:10:43.678
148, -17.98, -23.46, 155.12, 199.93, 0.992, -0.160, -0.288, 15:10:43.678
149, -20.77, -21.01, 168.11, 206.15, 0.992, -0.160, -0.288, 15:10:43.693
